FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1997-Q3,4428.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1997-Q4,5478,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1998-Q1,5392.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1998-Q2,4186,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1998-Q3,4590.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1998-Q4,5524.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1999-Q1,5937.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1999-Q2,3905.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1999-Q3,4445.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,1999-Q4,5521.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2000-Q1,5694.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2000-Q2,4680.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2000-Q3,4839.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2000-Q4,6527.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2001-Q1,6845.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2001-Q2,5304.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2001-Q3,5175.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2001-Q4,7173.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2002-Q1,7675.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2002-Q2,4880.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2002-Q3,5850.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2002-Q4,6456.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2003-Q1,7253.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2003-Q2,5084.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2003-Q3,5365.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2003-Q4,6533.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2004-Q1,6931.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2004-Q2,4465,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2004-Q3,5429.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2004-Q4,5583.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2005-Q1,7074.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2005-Q2,4220.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2005-Q3,5090.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2005-Q4,5077.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2006-Q1,6753,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2006-Q2,4820.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2006-Q3,5893.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2006-Q4,5414.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2007-Q1,6018.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2007-Q2,5242.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2007-Q3,5878,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2007-Q4,5384,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2008-Q1,6013.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2008-Q2,6463.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2008-Q3,5568.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2008-Q4,5058.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2009-Q1,6457.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2009-Q2,6179.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2009-Q3,6102,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2009-Q4,9872,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2010-Q1,6077.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2010-Q2,5849.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2010-Q3,6036,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2010-Q4,9746.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2011-Q1,5876.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2011-Q2,6077.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2011-Q3,6321.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2011-Q4,10557.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q1,6435.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q2,6666.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q3,6836.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q4,10809.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q1,7744.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q2,6293.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q3,7368.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q4,11074.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q1,8369.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q2,7769.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q3,8239.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q4,12012.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q1,7825,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q2,7345,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D3_C_W2_S1,Subsidies (-),V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q3,7784.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
