FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);TIME_PERIOD;Observation;OBS_STATUS;Observation status
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2005-Q2;7.578366;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2005-Q3;7.171252;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2005-Q4;8.116639;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2006-Q1;7.667347;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2006-Q2;6.599696;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2006-Q3;6.143872;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2006-Q4;6.969524;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2007-Q1;6.423552;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2007-Q2;5.761032;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2007-Q3;5.706748;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2007-Q4;6.641454;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2008-Q1;7.093753;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2008-Q2;6.797956;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2008-Q3;6.123374;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2008-Q4;7.09721;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2009-Q1;7.994665;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2009-Q2;7.431044;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2009-Q3;7.395319;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2009-Q4;8.681759;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2010-Q1;9.194845;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2010-Q2;8.459772;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2010-Q3;7.672172;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2010-Q4;8.784101;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2011-Q1;8.727984;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2011-Q2;7.879711;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2011-Q3;7.7632;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2011-Q4;9.738198;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2012-Q1;11.069567;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2012-Q2;10.691882;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2012-Q3;9.944428;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2012-Q4;11.832695;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2013-Q1;12.985161;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2013-Q2;12.233927;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2013-Q3;11.43297;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2013-Q4;12.829546;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2014-Q1;13.731145;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2014-Q2;12.370249;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2014-Q3;11.884023;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2014-Q4;13.40281;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2015-Q1;13.108313;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2015-Q2;12.227452;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2015-Q3;10.654056;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2015-Q4;12.020318;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2016-Q1;12.17252;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2016-Q2;11.604882;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2016-Q3;10.983834;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2016-Q4;12.229412;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2017-Q1;12.18783;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2017-Q2;10.986115;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2017-Q3;10.598069;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2017-Q4;11.234152;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2018-Q1;11.560942;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2018-Q2;10.671243;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2018-Q3;9.298614;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2018-Q4;10.800083;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2019-Q1;11.060854;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2019-Q2;9.718821;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2019-Q3;9.070237;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2019-Q4;9.886161;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2020-Q1;9.479269;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2020-Q2;7.842986;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2020-Q3;10.255432;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2020-Q4;9.760533;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2021-Q1;10.648852;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2021-Q2;9.600253;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2021-Q3;8.839813;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2021-Q4;9.073822;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2022-Q1;8.750451;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2022-Q2;7.963626;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2022-Q3;7.712102;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2022-Q4;7.948212;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2023-Q1;8.300061;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2023-Q2;7.478281;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2023-Q3;7.277107;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2023-Q4;7.549762;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2024-Q1;7.728341;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2024-Q2;6.676092;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2024-Q3;5.602594;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2024-Q4;6.052437;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2025-Q1;6.820864;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2025-Q2;6.584546;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2004-Q1;4.486006;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2004-Q2;3.941259;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2004-Q3;3.599212;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2004-Q4;3.597303;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2005-Q1;3.709078;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2005-Q2;3.53044;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2005-Q3;3.234138;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2005-Q4;3.427995;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2006-Q1;3.353999;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2006-Q2;2.960437;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2006-Q3;2.683011;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2006-Q4;2.946138;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2007-Q1;2.526813;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2007-Q2;2.35291;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2007-Q3;2.42474;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2007-Q4;2.35965;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2008-Q1;3.239067;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2008-Q2;3.218861;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2008-Q3;2.884179;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2008-Q4;3.278384;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2009-Q1;3.795242;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2009-Q2;3.527301;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2009-Q3;3.343182;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2009-Q4;4.000866;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2010-Q1;4.196802;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2010-Q2;3.681246;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2010-Q3;3.627669;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2010-Q4;4.220827;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2011-Q1;4.295881;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2011-Q2;3.896658;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2011-Q3;3.560474;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2011-Q4;4.978788;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2012-Q1;5.573678;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2012-Q2;5.869117;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2012-Q3;5.273538;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2012-Q4;6.166468;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2013-Q1;6.999033;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2013-Q2;6.218347;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2013-Q3;5.770619;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2013-Q4;6.585119;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2014-Q1;7.093972;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2014-Q2;6.12763;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2014-Q3;5.665903;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2014-Q4;6.73846;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2015-Q1;6.735099;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2015-Q2;6.288945;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2015-Q3;5.731603;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2015-Q4;6.20802;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2016-Q1;6.38495;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2016-Q2;6.353878;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2016-Q3;5.714354;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2016-Q4;6.238746;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2017-Q1;6.946271;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2017-Q2;6.015075;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2017-Q3;6.29355;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2017-Q4;6.066028;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2018-Q1;6.506808;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2018-Q2;6.517032;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2018-Q3;5.439992;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2018-Q4;6.269856;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2019-Q1;6.419989;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2019-Q2;5.578676;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2019-Q3;5.18252;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2019-Q4;5.864575;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2020-Q1;5.535993;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2020-Q2;4.454363;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2020-Q3;5.852554;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2020-Q4;5.670088;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2021-Q1;6.128103;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2021-Q2;5.957337;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2021-Q3;5.651772;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2021-Q4;5.569247;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2022-Q1;5.485184;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2022-Q2;4.914729;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2022-Q3;4.897881;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2022-Q4;5.1674;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2023-Q1;5.340401;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2023-Q2;4.979405;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2023-Q3;4.283548;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2023-Q4;4.590861;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2024-Q1;5.069852;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2024-Q2;4.376876;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2024-Q3;3.296136;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2024-Q4;3.54281;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2025-Q1;4.291166;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y50-74;50-74 years;2025-Q2;3.824523;;
