FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;ADJUSTMENT;Adjustment (DESC);ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2);TIME_PERIOD;Observation;OBS_STATUS;Observation status;NOTE_REF_AREA;Territory (NOTE_REF_AREA);NOTE_DATA_TYPE;Indicator (NOTE_DATA_TYPE);NOTE_ADJUSTMENT;Adjustment (NOTE_ADJUSTMENT);NOTE_ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2) (NOTE_ECON_ACTIVITY_NACE_2007);NOTE_TIME_PERIOD;Time (NOTE_TIME_PERIOD);BASE_PER;Base year;UNIT_MEAS;Measure unit;UNIT_MULT;Multiplication unit
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2009-Q1;64.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2009-Q2;65;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2009-Q3;65.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2009-Q4;65.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2010-Q1;64.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2010-Q2;67.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2010-Q3;68.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2010-Q4;68.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2011-Q1;68.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2011-Q2;71.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2011-Q3;71.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2011-Q4;70.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2012-Q1;69;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2012-Q2;71.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2012-Q3;71.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2012-Q4;70.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2013-Q1;69.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2013-Q2;72.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2013-Q3;73.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2013-Q4;72.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2014-Q1;71.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2014-Q2;74.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2014-Q3;75.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2014-Q4;74.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2015-Q1;74.3;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2015-Q2;78.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2015-Q3;80.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2015-Q4;79.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2016-Q1;77.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2016-Q2;81.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2016-Q3;84;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2016-Q4;83.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2017-Q1;82.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2017-Q2;88.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2017-Q3;91.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2017-Q4;91.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2018-Q1;90.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2018-Q2;95.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2018-Q3;96.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2018-Q4;95.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;N;Administrative and support service activities;2019-Q1;91.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
