REF_AREA,TIME_PERIOD,Observation,DATA_TYPE_AGGR,INSTITUTIONAL_SECTOR,Variable
IT,2014-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2014-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2014-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2015-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2015-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2015-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2015-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2016-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2016-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2016-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2016-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2017-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2017-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2017-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2017-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2018-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2018-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2018-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2018-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2019-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2019-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2019-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2019-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2020-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2020-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2020-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2020-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2021-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2021-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2021-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2021-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2022-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2022-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2022-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2022-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2023-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2023-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2023-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2023-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2024-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2024-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,2024-Q3,..,TR312_C_W0,S13,Sector público en el PIB
IT,2024-Q4,..,TR312_C_W0,S13,Sector público en el PIB
IT,2025-Q1,..,TR312_C_W0,S13,Sector público en el PIB
IT,2025-Q2,..,TR312_C_W0,S13,Sector público en el PIB
IT,1999-Q1,-21715.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q2,4081.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q3,-3295.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q4,8021.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q1,-16438.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q2,235.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q3,-5740.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q4,-779.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q1,-31271.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q2,-1005.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q3,-3104.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q4,2858.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q1,-30218.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q2,-2427.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q3,-11855.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q4,7349.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q1,-31903.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q2,6944.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q3,-14222.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q4,2639.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q1,-34844.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q2,1664.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q3,-12388.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q4,5584.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q1,-35502.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q2,-7136.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q3,-10967.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q4,2031.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q1,-32937.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q2,2823.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q3,-9909.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q4,-6526.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q1,-32245.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q2,6022.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q3,164.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q4,13084.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q1,-31565.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q2,-4286.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q3,-3979.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q4,4459.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q1,-40257.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q2,-8659.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q3,-13359.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q4,-5585.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q1,-39761.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q2,-11442.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q3,-10812.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q4,-3205.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q1,-35797.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q2,-11278,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q3,-9649.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q4,-3433.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q1,-38753.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q2,-14487.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q3,-8548.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q4,6219.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q1,-39364.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q2,-4606.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q3,-14985.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q4,3183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q1,-36185.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q2,-7582.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q3,-13488.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q4,-68.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q1,-33873.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q2,-5183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q3,-10077.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q4,-383.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q1,-33436.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q2,-2852.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q3,-11125.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q4,-4090.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q1,-29140,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q2,-10376.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q3,-13357.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q4,-2385,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q1,-30314.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q2,-1129.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q3,-14246.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q4,-5187.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q1,-28878.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q2,1152.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q3,-11089.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q4,4555.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q1,-43013.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q2,-48532.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q3,-42365.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q4,-27090.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q1,-60863.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q2,-39328.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q3,-33803,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q4,-29098.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q1,-55630,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q2,-29284.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q3,-40576.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q4,-32303.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q1,-54424.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q2,-24372.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q3,-32417.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q4,-30992,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q1,-39508.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q2,-11968.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q1,-21715.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q2,4081.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q3,-3295.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q4,8021.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q1,-16438.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q2,235.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q3,-5740.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q4,-779.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q1,-31271.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q2,-1005.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q3,-3104.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q4,2858.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q1,-30218.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q2,-2427.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q3,-11855.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q4,7349.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q1,-31903.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q2,6944.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q3,-14222.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q4,2639.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q1,-34844.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q2,1664.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q3,-12388.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q4,5584.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q1,-35502.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q2,-7136.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q3,-10967.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q4,2031.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q1,-32937.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q2,2823.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q3,-9909.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q4,-6526.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q1,-32245.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q2,6022.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q3,164.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q4,13084.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q1,-31565.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q2,-4286.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q3,-3979.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q4,4459.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q1,-40257.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q2,-8659.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q3,-13359.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q4,-5585.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q1,-39761.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q2,-11442.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q3,-10812.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q4,-3205.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q1,-35797.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q2,-11278,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q3,-9649.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q4,-3433.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q1,-38753.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q2,-14487.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q3,-8548.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q4,6219.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q1,-39364.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q2,-4606.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q3,-14985.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q4,3183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q1,-36185.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q2,-7582.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q3,-13488.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q4,-68.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q1,-33873.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q2,-5183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q3,-10077.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q4,-383.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q1,-33436.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q2,-2852.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q3,-11125.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q4,-4090.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q1,-29140,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q2,-10376.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q3,-13357.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q4,-2385,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q1,-30314.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q2,-1129.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q3,-14246.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q4,-5187.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q1,-28878.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q2,1152.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q3,-11089.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q4,4555.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q1,-43012.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q2,-48534.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q3,-42364.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q4,-27090.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q1,-60862.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q2,-39329.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q3,-33802.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q4,-29099.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q1,-55630.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q2,-29283.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q3,-40576.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q4,-32303.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q1,-54427,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q2,-24374.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q3,-32422.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q4,-30982.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q1,-39838.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q2,-11562.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q3,-10195.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q1,-21715.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q2,4081.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q3,-3295.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q4,8021.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q1,-16438.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q2,235.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q3,-5740.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2000-Q4,-779.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q1,-31271.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q2,-1005.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q3,-3104.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2001-Q4,2858.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q1,-30218.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q2,-2427.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q3,-11855.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2002-Q4,7349.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q1,-31903.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q2,6944.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q3,-14222.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2003-Q4,2639.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q1,-34844.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q2,1664.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q3,-12388.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2004-Q4,5584.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q1,-35502.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q2,-7136.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q3,-10967.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2005-Q4,2031.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q1,-32937.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q2,2823.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q3,-9909.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2006-Q4,-6526.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q1,-32245.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q2,6022.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q3,164.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2007-Q4,13084.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q1,-31565.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q2,-4286.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q3,-3979.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2008-Q4,4459.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q1,-40257.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q2,-8659.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q3,-13359.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2009-Q4,-5585.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q1,-39761.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q2,-11442.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q3,-10812.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2010-Q4,-3205.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q1,-35797.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q2,-11278,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q3,-9649.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2011-Q4,-3433.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q1,-38753.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q2,-14487.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q3,-8548.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2012-Q4,6219.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q1,-39364.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q2,-4606.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q3,-14985.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2013-Q4,3183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q1,-36185.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q2,-7582.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q3,-13488.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2014-Q4,-68.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q1,-33873.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q2,-5183.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q3,-10077.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2015-Q4,-383.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q1,-33436.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q2,-2852.1,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q3,-11125.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2016-Q4,-4090.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q1,-29140,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q2,-10376.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q3,-13357.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2017-Q4,-2385,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q1,-30314.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q2,-1129.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q3,-14246.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2018-Q4,-5187.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q1,-28878.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q2,1152.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q3,-11089.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2019-Q4,4555.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q1,-43012.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q2,-48534.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q3,-42364.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2020-Q4,-27090.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q1,-61241.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q2,-39132.4,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q3,-34180.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2021-Q4,-29011.6,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q1,-55960.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q2,-28851.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q3,-40791,B101_B_W0_X1,S13,Sector público en el PIB
IT,2022-Q4,-33124,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q1,-54679.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q2,-24509.5,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q3,-33744.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2023-Q4,-31316.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q1,-40394,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q2,-14851.8,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q3,-13001.9,B101_B_W0_X1,S13,Sector público en el PIB
IT,2024-Q4,8385.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q1,-21715.2,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q2,4081.3,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q3,-3295.7,B101_B_W0_X1,S13,Sector público en el PIB
IT,1999-Q4,8021.7,B101_B_W0_X1,S13,Sector público en el PIB
